team_name,game_date,season,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,name,minute
Golden State Warriors,1/20/2017,2016,4,8,27,shot_yes,Tip Layup Shot,2PT Field Goal,0,Houston Rockets,6,3,Draymond Green,40
Golden State Warriors,3/14/2017,2016,3,6,27,n,Tip Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-12,9,Draymond Green,30
Golden State Warriors,12/15/2016,2016,3,9,18,n,Tip Layup Shot,2PT Field Goal,0,New York Knicks,-1,9,Draymond Green,27
Golden State Warriors,12/15/2016,2016,3,9,19,n,Tip Layup Shot,2PT Field Goal,0,New York Knicks,1,8,Draymond Green,27
Golden State Warriors,12/15/2016,2016,4,3,19,n,Tip Layup Shot,2PT Field Goal,1,New York Knicks,0,18,Draymond Green,45
Golden State Warriors,12/30/2016,2016,3,1,46,n,Tip Layup Shot,2PT Field Goal,1,Dallas Mavericks,-17,3,Draymond Green,35
Golden State Warriors,1/2/2017,2016,4,0,28,shot_yes,Tip Layup Shot,2PT Field Goal,2,Denver Nuggets,-4,21,Draymond Green,48
Golden State Warriors,11/18/2016,2016,1,1,29,n,Tip Layup Shot,2PT Field Goal,1,Boston Celtics,-1,11,Draymond Green,11
Golden State Warriors,11/21/2016,2016,3,8,12,n,Tip Layup Shot,2PT Field Goal,1,Indiana Pacers,5,14,Draymond Green,28
Golden State Warriors,11/21/2016,2016,2,2,9,shot_yes,Tip Layup Shot,2PT Field Goal,0,Indiana Pacers,1,7,Draymond Green,22
Golden State Warriors,11/3/2016,2016,1,3,8,n,Tip Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,-1,11,Draymond Green,9
Golden State Warriors,11/3/2016,2016,1,3,7,n,Tip Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,-4,11,Draymond Green,9
Golden State Warriors,10/25/2016,2016,3,5,6,n,Tip Layup Shot,2PT Field Goal,1,San Antonio Spurs,-8,15,Draymond Green,31
Golden State Warriors,11/7/2016,2016,4,3,51,n,Tip Layup Shot,2PT Field Goal,1,New Orleans Pelicans,5,14,Draymond Green,45
Golden State Warriors,10/28/2016,2016,2,5,51,n,Tip Layup Shot,2PT Field Goal,1,New Orleans Pelicans,3,14,Draymond Green,19
Golden State Warriors,12/10/2016,2016,2,2,18,shot_yes,Tip Layup Shot,2PT Field Goal,1,Memphis Grizzlies,4,13,Draymond Green,22
Golden State Warriors,12/1/2016,2016,4,7,4,n,Tip Layup Shot,2PT Field Goal,2,Houston Rockets,-2,26,Draymond Green,41
Golden State Warriors,12/10/2016,2016,3,10,20,shot_yes,Tip Layup Shot,2PT Field Goal,1,Memphis Grizzlies,-7,11,Draymond Green,26
Golden State Warriors,3/26/2017,2016,3,0,32,n,Tip Layup Shot,2PT Field Goal,2,Memphis Grizzlies,-1,21,Draymond Green,36
Golden State Warriors,12/5/2016,2016,3,9,57,n,Tip Layup Shot,2PT Field Goal,1,Indiana Pacers,-1,16,Draymond Green,27
Golden State Warriors,10/28/2016,2016,1,11,43,n,Tip Layup Shot,2PT Field Goal,1,New Orleans Pelicans,-8,14,Draymond Green,1
Golden State Warriors,3/26/2017,2016,4,1,16,n,Tip Layup Shot,2PT Field Goal,1,Memphis Grizzlies,-10,14,Draymond Green,47
Golden State Warriors,10/25/2016,2016,3,8,35,n,Tip Layup Shot,2PT Field Goal,0,San Antonio Spurs,0,7,Draymond Green,28
Golden State Warriors,3/14/2017,2016,1,2,24,n,Turnaround Bank shot,2PT Field Goal,13,Philadelphia 76ers,114,80,Draymond Green,10
Golden State Warriors,3/26/2017,2016,1,1,36,n,Turnaround Bank shot,2PT Field Goal,5,Memphis Grizzlies,-7,51,Draymond Green,11
Golden State Warriors,3/26/2017,2016,2,5,59,shot_yes,Turnaround Jump Shot,2PT Field Goal,18,Memphis Grizzlies,138,121,Draymond Green,19
Golden State Warriors,3/29/2017,2016,2,7,37,shot_yes,Turnaround Jump Shot,2PT Field Goal,5,San Antonio Spurs,15,52,Draymond Green,17
Golden State Warriors,3/20/2017,2016,3,5,34,n,Turnaround Jump Shot,2PT Field Goal,9,Oklahoma City Thunder,56,77,Draymond Green,31
